"traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m_traffic,weather_id,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m_weather,weather_condition,air_pressure_hpa,year,month,day,hour,day_of_week,is_weekend,is_rush_hour,Scenario"
"11722.0,London,Kensington,187.0,44.6,0.0,Unknown,Damaged,7948.0,7258,Winter,3.3937861694104416,39.0,0.0511277006811788,18.289020948935605,50.0,Fog,982.3846066100864,2024,2,27,18,Tuesday,False,1,Low visibility"
"11722.0,London,Kensington,187.0,44.6,0.0,Unknown,Damaged,7948.0,7942,Winter,4.125201216522957,35.0,1.946128917196584,20.84137511127428,50.0,Clear,1005.3228343383604,2024,2,27,18,Tuesday,False,1,Low visibility"
"12794.0,London,Southwark,189.0,67.7,0.0,Unknown,Wet,9412.0,9495,Summer,22.29104359223,84.0,3.507085710833678,4.789323166990726,50.0,Fog,1008.9474906182146,2024,8,8,3,Thursday,False,0,Low visibility"
"11585.0,London,Southwark,200.0,52.8,1.0,Unknown,Damaged,2984.0,6517,Autumn,6.616257120898453,62.0,5.749517057836373,1.3305083586224284,50.0,Rain,999.4792035445804,2024,11,22,11,Friday,False,0,Low visibility"
"9199.0,London,Southwark,200.0,47.5,0.0,Unknown,Dry,8453.0,9007,,17.06410236424408,33.0,0.5217853761543199,11.427146962734136,50.0,Clear,1029.935838498155,2024,7,24,11,Wednesday,False,0,Low visibility"
"11118.0,London,Hackney,198.0,53.2,1.0,Unknown,Wet,1813.0,6672,Summer,28.27701804729948,70.0,6.157578328956848,6.009060280611954,50.0,Clear,1018.8940260088444,2024,8,2,3,Friday,False,0,Low visibility"
"12699.0,London,Kensington,205.0,37.7,0.0,Unknown,Damaged,4710.0,5358,Summer,19.58586204596541,66.0,0.6403841024533361,31.150604832895134,50.0,Rain,1014.9363496114736,2024,6,19,8,Wednesday,False,1,Low visibility"
"11898.0,London,Chelsea,209.0,55.9,0.0,Unknown,Snowy,5656.0,6681,Winter,5.6461059098761375,38.0,2.510837505401062,17.39714494270556,50.0,Rain,996.3048590453292,2024,12,13,22,Friday,False,0,Low visibility"
"13288.0,London,Greenwich,196.0,53.8,0.0,Unknown,Snowy,6807.0,6102,Winter,8.430257299992196,70.0,5.540817223752407,19.33032318137483,50.0,Clear,1009.3258576149702,2024,12,3,16,Tuesday,False,1,Low visibility"
"13288.0,London,Greenwich,196.0,53.8,0.0,Unknown,Snowy,6807.0,8232,Winter,-4.977658902258693,94.0,5.248311170432324,24.45705167448366,50.0,Storm,1024.2722795375662,2024,12,3,16,Tuesday,False,1,Low visibility"
"12426.0,London,Hammersmith,189.0,50.2,0.0,Unknown,Wet,9645.0,5144,Autumn,5.918864721036773,36.0,3.507085710833678,43.318886949320174,151.0,Rain,1008.4719425161676,2024,11,4,20,Monday,False,0,Low visibility"
"9649.0,London,Islington,206.0,59.5,0.0,Low,Wet,8566.0,7892,Spring,5.966391745863206,67.0,1.3905057959368494,8.993227228034845,215.0,Fog,1026.2751085810537,2024,3,7,10,Thursday,False,0,Low visibility"
"10024.0,London,Chelsea,263.0,42.3,0.0,Unknown,Damaged,7690.0,6681,Winter,5.6461059098761375,38.0,2.510837505401062,17.39714494270556,50.0,Rain,996.3048590453292,2024,12,13,22,Friday,False,0,Low visibility"
"9979.0,London,Chelsea,198.0,62.5,0.0,Unknown,Dry,3243.0,5552,Summer,26.847845128764533,31.0,0.2499069727655246,28.68565069864781,50.0,Rain,1008.300704694032,2024,8,7,7,Wednesday,False,1,Low visibility"
"13512.0,London,Greenwich,212.0,66.5,0.0,Unknown,Wet,2034.0,9588,Spring,16.208968691548286,30.0,8.560763048346177,30.740272037185143,50.0,Clear,1031.006224135072,2024,5,2,8,Thursday,False,1,Low visibility"
"12670.0,London,Hammersmith,196.0,68.5,0.0,Low,Damaged,9911.0,7134,Summer,17.516788863423958,86.0,12.166229904820629,24.65994079690518,50.0,Rain,1022.4761052324636,2024,7,11,2,Thursday,False,0,Low visibility"
"12790.0,London,Camden,207.0,34.8,0.0,Unknown,Wet,2351.0,9057,Autumn,17.05399322795855,92.0,3.618169951522614,16.682964989368077,50.0,Rain,998.2867987705736,2024,10,11,9,Friday,False,1,Low visibility"
"13486.0,London,Hackney,213.0,49.0,0.0,Unknown,Wet,1780.0,8291,Winter,-1.4022778550123336,35.0,4.59557348125697,7.237801054241731,240.0,Clear,1006.7347396203464,2024,2,24,6,Saturday,True,0,Low visibility"
"9889.0,London,Chelsea,196.0,50.5,0.0,Unknown,Damaged,8409.0,5161,Summer,17.310874800424386,56.0,1.6358746639385418,21.637284222736987,50.0,Storm,1007.1463056355548,2024,8,3,21,Saturday,True,0,Low visibility"
"10034.0,London,Kensington,200.0,44.8,0.0,Unknown,Snowy,3061.0,6208,Autumn,9.037900395000191,73.0,9.284978783339785,8.62262951266853,1020.0,Clear,993.8336863719176,2024,10,6,10,Sunday,True,0,Low visibility"
"9437.0,London,Hammersmith,199.0,52.1,0.0,Low,Damaged,2634.0,8405,Autumn,11.644381994787157,57.0,0.8121042488531527,7.856173176368596,144.0,Fog,1024.255893626664,2024,11,23,15,Saturday,True,0,Low visibility"
"12078.0,London,Chelsea,198.0,43.8,0.0,Unknown,Damaged,1706.0,9811,Spring,8.635434558120838,48.0,0.1631041651762999,13.214388647075934,50.0,Clear,1022.496355531096,2024,3,15,6,Friday,False,0,Low visibility"
"12847.0,London,Islington,198.0,70.0,1.0,Unknown,Snowy,3106.0,5290,Winter,-30.0,82.0,33.541604322801604,18.96589815146737,50.0,Rain,1018.7353780741092,2024,12,12,5,Thursday,False,0,Low visibility"
"10511.0,London,Islington,200.0,32.0,1.0,Unknown,Wet,3550.0,7573,Winter,-4.218967917403729,69.0,10.173600045371574,6.338560563078337,50.0,Fog,1032.5230627544804,2024,2,1,0,Thursday,False,0,Low visibility"
"11699.0,London,Chelsea,224.0,52.8,0.0,Unknown,Wet,7659.0,7328,Spring,15.248776369228729,45.0,0.0051492283721539,20.8709129887068,50.0,Rain,1038.0227588434063,2024,5,20,3,Monday,False,0,Low visibility"
"9942.0,London,Kensington,196.0,76.9,0.0,Unknown,Snowy,824.0,8316,Winter,6.209811357830171,53.0,6.065814052178138,12.73123156120468,50.0,Clear,996.1404357938264,2024,1,4,6,Thursday,False,0,Low visibility"
"12568.0,London,Camden,188.0,37.7,0.0,Low,Dry,2749.0,6488,Winter,-25.0,89.0,10.539697772411031,20.574446403167062,50.0,Snow,992.1538296733568,2024,12,17,4,Tuesday,False,0,Low visibility"
"13047.0,London,Chelsea,202.0,29.4,0.0,Unknown,Dry,9455.0,9273,Winter,6.404959338675163,89.0,127.51280790566948,16.867345162274383,350.0,Rain,987.364179232438,2024,12,19,19,Thursday,False,1,Low visibility"
"13396.0,London,Hackney,189.0,51.1,0.0,Low,Dry,3529.0,7787,Winter,12.016849850625952,86.0,7.460662254122924,5.513580668513862,50.0,Clear,1003.8450565219572,2024,2,14,0,Wednesday,False,0,Low visibility"
"11230.0,London,Hackney,200.0,51.7,0.0,Unknown,Dry,6220.0,6227,Winter,4.551321528563866,80.0,4.562565710123407,7.176810803466331,685.0,Rain,1003.4637113364516,2024,2,15,21,Thursday,False,0,Low visibility"
"12666.0,London,Camden,227.0,23.2,1.0,Unknown,Damaged,5361.0,6670,Autumn,9.61419144243944,50.0,0.2827558621863359,25.064328146381648,132.0,Rain,1018.5163178413626,2024,10,28,16,Monday,False,1,Low visibility"
"10989.0,London,Greenwich,217.0,57.4,0.0,Low,Damaged,3492.0,9272,Summer,29.38947022370758,56.0,1.4049052989785729,29.10696721014193,50.0,Fog,1016.0986193459348,2024,7,10,15,Wednesday,False,0,Low visibility"
"12873.0,London,Islington,192.0,38.6,0.0,Unknown,Wet,5680.0,7792,Summer,17.980257926362594,78.0,17.965862859495886,20.08434784410379,50.0,Clear,1021.2777190728168,2024,7,4,14,Thursday,False,0,Low visibility"
"11987.0,London,Hackney,174.0,44.8,0.0,Unknown,Dry,1846.0,7728,Summer,21.432596770589296,48.0,14.672140089013128,21.33714400833348,50.0,Clear,1023.332201735528,2024,8,12,4,Monday,False,0,Low visibility"
"12404.0,London,Islington,212.0,39.3,0.0,Unknown,Snowy,1183.0,6019,Summer,27.403903627773108,90.0,6.296338502340445,23.001837010494263,800.0,Clear,1012.2012149588468,2024,6,16,21,Sunday,True,0,Low visibility"
"10644.0,London,Hammersmith,204.0,35.0,1.0,Unknown,Damaged,6094.0,7637,Winter,7.524936394902285,80.0,0.4801086644811944,3.122950524949628,989.0,Clear,1021.6075783436082,2024,2,9,21,Friday,False,0,Low visibility"
"9749.0,London,Islington,224.0,9.7,0.0,Unknown,Snowy,9852.0,9669,Summer,26.20991847726064,81.0,0.316922292054751,12.407018059433351,50.0,Clear,1021.3946788687356,2024,7,28,21,Sunday,True,0,Low visibility"
"12168.0,London,Kensington,213.0,49.9,0.0,Unknown,Damaged,8801.0,8886,Summer,29.66183862339058,87.0,6.052533474346862,33.307588188975814,50.0,Rain,990.0019829477712,2024,8,13,20,Tuesday,False,0,Low visibility"
"9343.0,London,Southwark,203.0,22.1,0.0,Unknown,Snowy,5034.0,7328,Spring,15.248776369228729,45.0,0.0051492283721539,20.8709129887068,50.0,Rain,1038.0227588434063,2024,5,20,3,Monday,False,0,Low visibility"
"10144.0,London,Islington,212.0,71.6,0.0,Low,Dry,8097.0,6625,Summer,25.010591601962417,81.0,12.846222251601588,16.932308682394307,984.0,Snow,1006.728578725656,2024,7,5,9,Friday,False,1,Low visibility"
"9980.0,London,Greenwich,176.0,44.9,0.0,Unknown,Damaged,8268.0,9594,Spring,16.676094023431993,92.0,2.3960451054332195,6.913818855890714,182.0,Clear,999.3470119244494,2024,5,24,6,Friday,False,0,Low visibility"
"9142.0,London,Islington,222.0,43.0,0.0,Low,Damaged,7266.0,7792,Summer,17.980257926362594,78.0,17.965862859495886,20.08434784410379,50.0,Clear,1021.2777190728168,2024,7,4,13,Thursday,False,0,Low visibility"
"11901.0,London,Islington,220.0,60.1,0.0,Unknown,Dry,2505.0,7990,Spring,13.332802629802275,66.0,2.716022859307268,46.08569450679503,741.0,Rain,1000.351474997633,2024,5,22,6,Wednesday,False,0,Low visibility"
"12976.0,London,Camden,218.0,44.9,0.0,Unknown,Damaged,7848.0,5076,Winter,0.7618303569045759,92.0,6.484774000629682,9.2934913207546,821.0,Clear,998.5009240763488,2024,1,30,3,Tuesday,False,0,Low visibility"
"10518.0,London,Kensington,180.0,54.1,2.0,Unknown,Wet,279.0,7103,Autumn,12.302768621595002,82.0,0.1855999338619443,7.709266302272328,639.0,Storm,1000.7747835667044,2024,9,13,4,Friday,False,0,Low visibility"
"9177.0,London,Islington,185.0,35.0,0.0,Unknown,Dry,5383.0,6670,Autumn,9.61419144243944,50.0,0.2827558621863359,25.064328146381648,132.0,Rain,1018.5163178413626,2024,10,28,16,Monday,False,1,Low visibility"
"11707.0,London,Kensington,200.0,51.9,0.0,Low,Damaged,837.0,7987,Autumn,23.03046444079561,32.0,1.6482108651164162,12.372053056796236,50.0,Clear,1044.7460626261852,2024,10,8,7,Tuesday,False,1,Low visibility"
"12753.0,London,Islington,212.0,18.9,0.0,Unknown,Damaged,1663.0,6011,Spring,13.77167964372521,69.0,3.187898728695932,6.137198930068031,246.0,Clear,1045.4443051677442,2024,3,5,3,Tuesday,False,0,Low visibility"
"13018.0,London,Chelsea,197.0,68.5,1.0,Unknown,Snowy,3706.0,8602,Autumn,16.348362744150194,89.0,5.8545114360634365,19.49096241174952,50.0,Fog,1010.1742167733674,2024,11,15,21,Friday,False,0,Low visibility"
"13018.0,London,Chelsea,197.0,68.5,1.0,Unknown,Snowy,3706.0,8735,Autumn,18.333373447945768,33.0,1.7344583773268836,9.454094416522018,50.0,Fog,999.006908194328,2024,11,15,21,Friday,False,0,Low visibility"
"13316.0,London,Islington,209.0,57.2,0.0,Unknown,Nan,9451.0,9216,Spring,23.31711540726318,83.0,1.627919437031465,29.28147977525701,50.0,Clear,984.4414313629776,2024,5,7,2,Tuesday,False,0,Low visibility"
"13261.0,London,Islington,209.0,55.1,0.0,Unknown,Dry,9442.0,6578,Winter,4.125201216522957,35.0,1.946128917196584,20.84137511127428,50.0,Clear,1005.3228343383604,2024,2,27,18,Tuesday,False,1,Low visibility"
"13261.0,London,Islington,209.0,55.1,0.0,Unknown,Dry,9442.0,7258,Winter,3.3937861694104416,39.0,0.0511277006811788,18.289020948935605,50.0,Fog,982.3846066100864,2024,2,27,18,Tuesday,False,1,Low visibility"
"13261.0,London,Islington,209.0,55.1,0.0,Unknown,Dry,9442.0,7942,Winter,4.125201216522957,35.0,1.946128917196584,20.84137511127428,50.0,Clear,1005.3228343383604,2024,2,27,18,Tuesday,False,1,Low visibility"
"11631.0,London,Greenwich,205.0,44.0,0.0,Low,Snowy,1058.0,6974,Summer,22.409370696931614,64.0,1.601274576792206,32.18512562303208,105.0,Clear,995.5561508901336,2024,6,7,7,Friday,False,1,Low visibility"
"10079.0,London,Hackney,192.0,38.5,0.0,Unknown,Snowy,6714.0,6882,Summer,18.69106767615806,46.0,1.5406978010553898,17.96217243076775,855.0,Storm,1006.3473741547064,2024,8,31,13,Saturday,True,0,Low visibility"
"13150.0,London,Hammersmith,173.0,49.9,2.0,Unknown,Dry,5684.0,6902,Spring,12.051336484946098,52.0,2.644299422402692,10.210782815439494,801.0,Clear,1001.2390074237032,2024,3,27,15,Wednesday,False,0,Low visibility"
"10512.0,London,Islington,207.0,36.9,0.0,Unknown,Wet,2249.0,5193,Summer,17.561152442307296,31.0,4.443833454666445,27.0717381333816,640.0,Clear,991.728821860337,2024,7,23,12,Tuesday,False,0,Low visibility"
"11687.0,London,Chelsea,185.0,29.3,1.0,Low,Damaged,4877.0,5287,Winter,14.601837510721309,55.0,7.161990590297735,14.973589984541162,50.0,Storm,1013.3367426174424,2024,12,25,15,Wednesday,False,0,Low visibility"
"10639.0,London,Camden,207.0,25.7,1.0,Unknown,Wet,4512.0,5073,Spring,23.12455539800513,32.0,2.763552205963596,4.420052070839299,50.0,Snow,992.627667606118,2024,3,11,12,Monday,False,0,Low visibility"
"11430.0,London,Greenwich,213.0,36.6,0.0,Unknown,Snowy,3553.0,8017,Spring,8.93270594141289,49.0,1.8390697943065133,27.93160871601021,50.0,Clear,1005.8944293749888,2024,4,27,17,Saturday,True,1,Low visibility"
"11393.0,London,Greenwich,200.0,41.2,0.0,Unknown,Snowy,6910.0,5849,Spring,17.91825903543562,76.0,28.1320685547411,56.157123983768656,478.0,Clear,1001.0393977150972,2024,4,14,3,Sunday,True,0,Low visibility"
"12754.0,London,Camden,215.0,58.9,0.0,Low,Snowy,6629.0,9121,Spring,7.832397785021133,61.0,2.764437042584183,6.215909159641843,50.0,Storm,1009.458658495778,2024,5,27,12,Monday,False,0,Low visibility"
"9092.0,London,Kensington,197.0,10.9,0.0,Unknown,Wet,3768.0,8605,Spring,9.68596421413291,43.0,6.119485075236078,28.330421292822265,425.0,Clear,1010.6386803146378,2024,3,25,6,Monday,False,0,Low visibility"
"10677.0,London,Hackney,210.0,46.6,0.0,Unknown,Wet,5879.0,5092,Spring,15.529903238907458,35.0,3.697978376256843,10.047501399478872,966.0,Storm,1003.1555010631188,2024,4,11,2,Thursday,False,0,Low visibility"
"12692.0,London,Kensington,193.0,39.7,0.0,Unknown,Damaged,1602.0,8153,Spring,16.444946072520757,93.0,2.5707903290959147,2.5059804414891977,50.0,Rain,1006.3615883925564,2024,3,1,2,Friday,False,0,Low visibility"
"12692.0,London,Kensington,193.0,39.7,0.0,Unknown,Damaged,1602.0,8942,Spring,21.860268934827204,57.0,5.446939176427734,6.135279134333107,397.0,Fog,1019.951730692756,2024,3,1,2,Friday,False,0,Low visibility"
"11882.0,London,Hackney,205.0,55.3,0.0,Unknown,Damaged,4957.0,6507,Spring,12.926961993571506,52.0,2.8433298258004003,5.016653357907085,50.0,Fog,1005.8373380467924,2024,3,15,9,Friday,False,1,Low visibility"
"13198.0,London,Camden,196.0,34.5,0.0,Unknown,Snowy,4185.0,8929,Summer,21.61278269637004,67.0,8.79048373185072,8.911973941053677,50.0,Storm,996.647886565534,2024,6,1,3,Saturday,True,0,Low visibility"
"10661.0,London,Hackney,216.0,57.4,0.0,Unknown,Damaged,5040.0,5460,Summer,26.066025933739887,39.0,11.572719977244802,3.9503926741714506,371.0,Snow,1012.4400208868038,2024,8,29,0,Thursday,False,0,Low visibility"
"12756.0,London,Chelsea,193.0,37.1,0.0,Low,Snowy,3729.0,5260,Autumn,14.610411553834927,94.0,1.3100554983692798,10.730344293686391,371.0,Rain,1033.4106680855375,2024,9,29,5,Sunday,True,0,Low visibility"
"12376.0,London,Islington,190.0,49.2,0.0,Unknown,Dry,6090.0,8812,Summer,15.25211894224234,51.0,0.4483805635258664,12.783844161977962,50.0,Fog,1009.6980085292506,2024,8,27,5,Tuesday,False,0,Low visibility"
"9789.0,London,Kensington,186.0,50.6,1.0,Unknown,Damaged,102.0,9154,,3.76808298742726,36.0,10.986546235926449,10.54764478711424,218.0,Rain,1010.7169242662236,2024,1,27,19,Saturday,True,1,Low visibility"
"10441.0,London,Chelsea,202.0,50.7,0.0,Low,Snowy,2536.0,5714,Spring,11.259935615723338,31.0,5.359339674344307,5.390144967111561,497.0,Clear,1001.6204574049698,2024,4,5,11,Friday,False,0,Low visibility"
"13478.0,London,Southwark,217.0,42.0,1.0,Low,Snowy,1764.0,9272,Summer,29.38947022370758,56.0,1.4049052989785729,29.10696721014193,50.0,Fog,1016.0986193459348,2024,7,10,15,Wednesday,False,0,Low visibility"
"12097.0,London,Hackney,169.0,80.6,1.0,Unknown,Wet,5436.0,9206,Spring,13.462804282627191,65.0,10.445751654593284,20.9969431754887,493.0,Rain,1011.3137749541484,2024,5,27,22,Monday,False,0,Low visibility"
"10015.0,London,Chelsea,185.0,78.1,0.0,Low,Snowy,8645.0,5714,Spring,11.259935615723338,31.0,5.359339674344307,5.390144967111561,497.0,Clear,1001.6204574049698,2024,4,5,11,Friday,False,0,Low visibility"
"13117.0,London,Chelsea,203.0,49.8,0.0,Low,Damaged,9929.0,9860,Winter,-1.1955353782695042,30.0,1.4538042424502091,29.814370937666148,50.0,Clear,1024.5663419779337,2024,12,14,13,Saturday,True,0,Low visibility"
"13145.0,London,Southwark,193.0,33.8,0.0,Low,Wet,7781.0,6445,Autumn,7.232537870076081,54.0,10.923233327865589,29.34583438546079,1043.0,Clear,1031.314482471026,2024,10,1,8,Tuesday,False,1,Low visibility"
"13276.0,London,Southwark,186.0,36.4,1.0,Unknown,Dry,6192.0,7772,Summer,21.092754653762416,31.0,13.388400834526164,18.93778875737695,50.0,Storm,999.7278832329864,2024,8,22,5,Thursday,False,0,Low visibility"
"9940.0,London,Hackney,186.0,44.8,0.0,Low,Damaged,3533.0,9272,Summer,29.38947022370758,56.0,1.4049052989785729,29.10696721014193,50.0,Fog,1016.0986193459348,2024,7,10,15,Wednesday,False,0,Low visibility"
"13965.0,London,Camden,206.0,37.1,0.0,Low,Dry,1235.0,5054,Spring,8.650189476323817,66.0,3.521244067699112,35.84248564664849,944.0,Clear,1017.388077951782,2024,4,6,2,Saturday,True,0,Low visibility"
"13901.0,London,Hackney,193.0,54.9,0.0,Unknown,Dry,5985.0,8147,Autumn,18.597874557172883,82.0,5.169449262471359,29.64801420780105,50.0,Rain,1025.2385180861083,2024,10,21,10,Monday,False,0,Low visibility"
"10978.0,London,Islington,219.0,65.3,1.0,Low,Wet,4978.0,8886,Summer,29.66183862339058,87.0,6.052533474346862,33.307588188975814,50.0,Rain,990.0019829477712,2024,8,13,21,Tuesday,False,0,Low visibility"
"11972.0,London,Hackney,205.0,65.9,1.0,Unknown,Dry,1266.0,9379,Spring,13.114131482512434,31.0,5.1593969867693446,45.04877345366167,593.0,Fog,1018.4272328057388,2024,5,4,6,Saturday,True,0,Low visibility"
"12145.0,London,Southwark,199.0,27.8,0.0,Low,Damaged,5259.0,9202,Summer,29.38765040527631,91.0,0.3634437824844133,4.553363286598376,784.0,Fog,979.904034827708,2024,7,21,15,Sunday,True,0,Low visibility"
"12353.0,London,Kensington,204.0,35.8,0.0,Unknown,Dry,5795.0,5076,Winter,0.7618303569045759,92.0,6.484774000629682,9.2934913207546,821.0,Clear,998.5009240763488,2024,1,30,4,Tuesday,False,0,Low visibility"
"11014.0,London,Southwark,193.0,45.8,0.0,Low,Wet,8480.0,7106,Winter,7.117995327967305,33.0,10.79058319907771,34.215985504475086,50.0,Fog,993.1671521345228,2024,1,22,12,Monday,False,0,Low visibility"
"9395.0,London,Kensington,194.0,58.1,0.0,Unknown,Wet,9181.0,6822,Spring,19.179429009986947,90.0,8.074160179210322,23.94631076166158,908.0,Storm,1013.7245659862313,2024,3,2,14,Saturday,True,0,Low visibility"
"13953.0,London,Chelsea,193.0,66.9,0.0,Low,Damaged,9485.0,9930,Summer,27.047358942979844,80.0,18.381960431883645,23.139281683885056,50.0,Clear,980.2339796990128,2024,8,28,10,Wednesday,False,0,Low visibility"
"10260.0,London,Camden,221.0,40.4,0.0,Low,Damaged,1253.0,9609,Summer,22.91671002869176,78.0,7.179965172156594,7.40704573855291,1020.0,Rain,1025.5729905965788,2024,6,4,22,Tuesday,False,0,Low visibility"
"11995.0,London,Hammersmith,206.0,66.2,0.0,Unknown,Snowy,1507.0,9132,Winter,9.06262911197099,75.0,2.5919072263288485,13.910372928890006,797.0,Clear,1009.31894043231,2024,2,24,19,Saturday,True,1,Low visibility"
"9448.0,London,Hammersmith,200.0,42.0,0.0,Unknown,Snowy,1618.0,5460,Summer,26.066025933739887,39.0,11.572719977244802,3.9503926741714506,371.0,Snow,1012.4400208868038,2024,8,29,0,Thursday,False,0,Low visibility"
"13605.0,London,Hammersmith,243.0,56.3,1.0,Unknown,Dry,418.0,9230,Summer,28.6528745201952,60.0,2.344128669372016,36.694751677318166,930.0,Fog,1025.0875449263851,2024,6,3,9,Monday,False,1,Low visibility"
"9426.0,London,Kensington,186.0,33.3,1.0,Low,Wet,2289.0,9048,Summer,24.8045972397062,38.0,1.621483269763573,2.284850038948093,50.0,Storm,1012.8054604998714,2024,7,30,20,Tuesday,False,0,Low visibility"
"13408.0,London,Chelsea,175.0,44.6,1.0,Unknown,Snowy,451.0,5552,Summer,26.847845128764533,31.0,0.2499069727655246,28.68565069864781,50.0,Rain,1008.300704694032,2024,8,7,6,Wednesday,False,0,Low visibility"
"11401.0,London,Hackney,182.0,48.2,0.0,Unknown,Wet,7573.0,6019,Summer,27.403903627773108,90.0,6.296338502340445,23.001837010494263,800.0,Clear,1012.2012149588468,2024,6,16,21,Sunday,True,0,Low visibility"
"13428.0,London,Kensington,191.0,74.3,2.0,Unknown,Snowy,710.0,8266,Winter,-1.9928378690957065,85.0,7.16586959525764,11.081078530273734,50.0,Rain,1032.4736716736545,2024,2,8,4,Thursday,False,0,Low visibility"
"10132.0,London,Kensington,219.0,67.9,0.0,Unknown,Wet,5401.0,7103,Autumn,12.302768621595002,82.0,0.1855999338619443,7.709266302272328,639.0,Storm,1000.7747835667044,2024,9,13,4,Friday,False,0,Low visibility"
"12469.0,London,Hammersmith,210.0,50.6,0.0,Unknown,Snowy,1885.0,6889,Winter,-0.3887238896465304,30.0,2.0796796478944715,2.9239752065625453,50.0,Clear,1026.0235707405286,2024,12,18,1,Wednesday,False,0,Low visibility"
"10183.0,London,Camden,186.0,44.8,0.0,Unknown,Snowy,7425.0,8903,Autumn,12.468314987343426,85.0,0.3376829298028594,5.385050858976518,50.0,Clear,1009.7547216140662,2024,9,19,16,Thursday,False,1,Low visibility"
"11642.0,London,Hammersmith,209.0,62.0,0.0,Unknown,Snowy,1056.0,9874,Summer,23.78556285755873,51.0,1.0584319924011818,32.50228242879016,50.0,Rain,1022.9712301515156,2024,7,23,21,Tuesday,False,0,Low visibility"
"9827.0,London,Camden,182.0,47.2,0.0,Low,Dry,4090.0,7926,Summer,29.260588495912803,69.0,2.304263924336239,18.09714947021701,948.0,Rain,1017.5924281782684,2024,6,4,0,Tuesday,False,0,Low visibility"
"12643.0,London,Islington,189.0,28.8,0.0,Low,Damaged,8997.0,7744,Spring,14.2584571565851,46.0,0.7365552068618346,12.991962080696135,683.0,Fog,1016.364953973202,2024,4,22,13,Monday,False,0,Low visibility"
"13898.0,London,Hackney,177.0,54.9,0.0,Unknown,Dry,2357.0,9401,Summer,14.271351066546334,55.0,1.4718671018651972,27.74390718541397,50.0,Fog,1027.0943594090195,2024,6,21,7,Friday,False,1,Low visibility"
"10224.0,London,Islington,197.0,45.1,0.0,Unknown,Snowy,5365.0,5284,Winter,-0.5183491426518465,49.0,3.2321900902409144,13.478798549728172,50.0,Snow,1004.0900730707684,2024,2,18,20,Sunday,True,0,Low visibility"
"12854.0,London,Chelsea,200.0,27.2,0.0,Unknown,Wet,9355.0,9055,Spring,25.624157146826377,44.0,1.5868217318844065,19.07847272307201,50.0,Snow,1037.442250042454,2024,3,3,12,Sunday,True,0,Low visibility"
"12384.0,London,Hackney,187.0,58.5,0.0,Unknown,Snowy,5710.0,6805,Spring,7.726675418105694,35.0,1.7041162870782611,14.275056557466607,50.0,Clear,997.5972730993708,2024,3,27,1,Wednesday,False,0,Low visibility"
"11954.0,London,Greenwich,198.0,48.6,0.0,Low,Wet,4982.0,7613,Autumn,14.445843219539093,73.0,4.344046664858609,48.10031112597456,885.0,Clear,1026.9055959132274,2024,9,14,19,Saturday,True,1,Low visibility"
"12897.0,London,Southwark,189.0,56.2,0.0,Unknown,Dry,9216.0,9057,Autumn,17.05399322795855,92.0,3.618169951522614,16.682964989368077,50.0,Rain,998.2867987705736,2024,10,11,9,Friday,False,1,Low visibility"
"12281.0,London,Camden,204.0,59.6,1.0,Unknown,Dry,2090.0,7565,Winter,2.2563754612951925,63.0,2.0096948505171537,38.6016107731141,50.0,Fog,1031.73318898288,2024,12,5,22,Thursday,False,0,Low visibility"
"12301.0,London,Chelsea,214.0,65.5,2.0,Unknown,Snowy,2797.0,9576,Summer,18.52152561401468,35.0,3.507085710833678,25.83469536910152,50.0,Clear,1021.443881822882,2024,7,19,0,Friday,False,0,Low visibility"
"13979.0,London,Southwark,189.0,44.8,0.0,Unknown,Snowy,8664.0,8876,Spring,17.2338922801707,61.0,6.399764496277214,28.621911027422485,905.0,Fog,1004.7143874137302,2024,3,16,22,Saturday,True,0,Low visibility"
"13771.0,London,Hackney,217.0,51.9,0.0,Unknown,Snowy,6057.0,9588,Spring,16.208968691548286,30.0,8.560763048346177,30.740272037185143,50.0,Clear,1031.006224135072,2024,5,2,9,Thursday,False,1,Low visibility"
"12452.0,London,Greenwich,170.0,56.1,1.0,Unknown,Damaged,6289.0,9688,Winter,4.652338568788653,53.0,2.883710647635866,29.52527863383132,558.0,Rain,1006.265048499051,2024,12,7,5,Saturday,True,0,Low visibility"
"12247.0,London,Islington,200.0,44.8,0.0,Unknown,Wet,5889.0,6079,Autumn,14.56189105233286,36.0,14.497817023764654,37.42569741864551,50.0,Clear,1016.1851062721356,2024,11,24,4,Sunday,True,0,Low visibility"
"10395.0,London,Islington,186.0,35.2,0.0,Unknown,Snowy,9421.0,6902,Spring,12.051336484946098,52.0,2.644299422402692,10.210782815439494,801.0,Clear,1001.2390074237032,2024,3,27,14,Wednesday,False,0,Low visibility"
"13416.0,London,Greenwich,200.0,55.2,0.0,Low,Snowy,6041.0,9107,Autumn,14.66831052643474,67.0,5.346479873030416,14.290330080415444,50.0,Storm,991.2162573197246,2024,11,14,20,Thursday,False,0,Low visibility"
"13781.0,London,Islington,192.0,46.5,1.0,Unknown,Dry,114.0,8596,Winter,1.932061973186028,94.0,3.0563309410603785,17.00303663906577,50.0,Fog,1006.0024668336008,2024,1,5,15,Friday,False,0,Low visibility"
