traffic_id,date_time,city,vehicle_count,avg_speed_kmh,congestion_level,weather_id,temperature_c,rain_mm,weather_condition,year,month,day,hour,day_of_week,is_weekend,is_rush_hour
1143,2024-02-17 14:29:00,London,3092,99.35506682983986,Medium,1143,20.892878406154935,0.2318335912798143,Cloudy,2024,2,17,14,Saturday,True,0
1144,2024-02-17 15:51:00,London,496,34.263398814724695,Low,1145,7.5332574629702584,0.08509661698082979,Cloudy,2024,2,17,15,Saturday,True,0
1145,2024-02-17 16:03:00,London,3884,60.845231404720735,Medium,1145,7.5332574629702584,0.08509661698082979,Cloudy,2024,2,17,16,Saturday,True,1
1146,2024-02-17 17:14:00,London,4121,63.87416625206415,Low,1146,3.3849305831734036,1.3325731157387852,Clear,2024,2,17,17,Saturday,True,1
1147,2024-02-17 18:42:00,London,2758,46.98209601981789,Medium,1148,14.493057707758044,0.6582455371822176,Clear,2024,2,17,18,Saturday,True,1
1148,2024-02-17 19:00:00,London,4400,76.99060737291038,High,1148,14.493057707758044,0.6582455371822176,Clear,2024,2,17,19,Saturday,True,1
1149,2024-02-17 20:22:00,London,3503,95.81766165384734,Low,1149,23.260026505814064,0.8651436960567818,Clear,2024,2,17,20,Saturday,True,0
1150,2024-02-17 21:03:00,London,3109,65.31098615954343,Low,1150,33.76548774866031,0.1153796167777073,Cloudy,2024,2,17,21,Saturday,True,0
1151,2024-02-17 22:24:00,London,1941,52.36112713071876,Low,1151,32.92382310634994,0.26308059166576153,Clear,2024,2,17,22,Saturday,True,0
1152,2024-02-17 23:14:00,London,3650,33.38230415404358,High,1152,0.35682787106658953,0.18759169428360561,Clear,2024,2,17,23,Saturday,True,0
1153,2024-02-18 00:16:00,London,2389,28.762327485707843,Low,1153,-4.935750693153231,1.7537304423993103,Rain,2024,2,18,0,Sunday,True,0
1154,2024-02-18 01:10:00,London,1914,30.2892154166108,Low,1154,-1.2579528714441812,0.4991464278951018,Clear,2024,2,18,1,Sunday,True,0
1155,2024-02-18 02:02:00,London,3425,74.0651580534637,Low,1155,23.103952960070714,0.026785629099588485,Cloudy,2024,2,18,2,Sunday,True,0
1156,2024-02-18 03:51:00,London,3511,80.44217240486735,Low,1157,11.459031386551985,1.027005800448397,Rain,2024,2,18,3,Sunday,True,0
1157,2024-02-18 04:43:00,London,2974,98.71151538708924,Low,1158,17.087857008314394,1.6846612024038403,Cloudy,2024,2,18,4,Sunday,True,0
1158,2024-02-18 05:15:00,London,2537,72.52134822568776,Low,1158,17.087857008314394,1.6846612024038403,Cloudy,2024,2,18,5,Sunday,True,0
1159,2024-02-18 06:47:00,London,2187,67.55013224873358,Low,1160,15.456172279933188,0.004326604696958716,Cloudy,2024,2,18,6,Sunday,True,0
1160,2024-02-18 07:03:00,London,4003,46.02137818040245,Medium,1160,15.456172279933188,0.004326604696958716,Cloudy,2024,2,18,7,Sunday,True,1
1161,2024-02-18 08:41:00,London,4530,24.900022923580725,Low,1162,-0.5158641432492361,1.594194822506919,Clear,2024,2,18,8,Sunday,True,1
1162,2024-02-18 09:37:00,London,614,23.99132329061435,Medium,1163,27.507773889320113,1.3597981305203912,Clear,2024,2,18,9,Sunday,True,1
1163,2024-02-18 10:20:00,London,4318,93.80524044887196,High,1163,27.507773889320113,1.3597981305203912,Clear,2024,2,18,10,Sunday,True,0
1164,2024-02-18 11:13:00,London,333,32.67921721246765,Low,1164,31.149721484174336,1.4637220580554469,Cloudy,2024,2,18,11,Sunday,True,0
1165,2024-02-18 12:04:00,London,2095,92.91185074602568,Medium,1165,33.81808791751879,1.2225333055694045,Rain,2024,2,18,12,Sunday,True,0
1166,2024-02-18 13:12:00,London,3366,75.81422646126654,High,1166,19.183664131470813,0.38004894864769684,Rain,2024,2,18,13,Sunday,True,0
1167,2024-02-18 14:34:00,London,2253,68.2728713886732,Low,1168,31.601825262587717,1.615366934212962,Rain,2024,2,18,14,Sunday,True,0
1168,2024-02-18 15:58:00,London,4626,89.11689480419687,Medium,1169,-4.705533109185174,0.8917748788601826,Clear,2024,2,18,15,Sunday,True,0
1169,2024-02-18 16:28:00,London,1702,64.50936316825853,Low,1169,-4.705533109185174,0.8917748788601826,Clear,2024,2,18,16,Sunday,True,1
1170,2024-02-18 17:55:00,London,3548,24.86088704146299,Low,1171,17.19547429570296,0.01710682829826052,Rain,2024,2,18,17,Sunday,True,1
1171,2024-02-18 18:27:00,London,2288,48.35341939582582,High,1171,17.19547429570296,0.01710682829826052,Rain,2024,2,18,18,Sunday,True,1
1172,2024-02-18 19:41:00,London,503,98.6697799479844,Medium,1173,-4.822112405791943,1.4982630283972131,Clear,2024,2,18,19,Sunday,True,1
1173,2024-02-18 20:21:00,London,1465,37.63625024555709,High,1173,-4.822112405791943,1.4982630283972131,Clear,2024,2,18,20,Sunday,True,0
1174,2024-02-18 21:02:00,London,1281,36.4421406538725,Medium,1174,7.0222505589338535,0.8407576803516547,Rain,2024,2,18,21,Sunday,True,0
1175,2024-02-18 22:43:00,London,3601,97.49043791420523,High,1176,5.793911464109298,3.276501094694065,Cloudy,2024,2,18,22,Sunday,True,0
1176,2024-02-18 23:06:00,London,1946,87.73052272845452,High,1176,5.793911464109298,3.276501094694065,Cloudy,2024,2,18,23,Sunday,True,0
1177,2024-02-19 00:50:00,London,2677,82.00758437635096,Low,1178,14.707820369955861,0.7664749601332407,Rain,2024,2,19,0,Monday,False,0
1178,2024-02-19 01:49:00,London,4045,85.71873305698774,Medium,1179,-0.4572330944240921,0.9998375248745333,Clear,2024,2,19,1,Monday,False,0
1179,2024-02-19 02:25:00,London,613,42.42166122722687,High,1179,-0.4572330944240921,0.9998375248745333,Clear,2024,2,19,2,Monday,False,0
1180,2024-02-19 03:06:00,London,3626,50.34784213278841,High,1180,30.90997039509734,0.037856918343420004,Clear,2024,2,19,3,Monday,False,0
1181,2024-02-19 04:22:00,London,3293,38.05398891475467,Low,1181,22.58944256119136,0.9949161678171718,Clear,2024,2,19,4,Monday,False,0
1182,2024-02-19 05:00:00,London,274,24.763757425410663,High,1182,16.464675055961713,1.2009349222940748,Clear,2024,2,19,5,Monday,False,0
1183,2024-02-19 06:26:00,London,4337,83.24554396743255,High,1183,29.202295048152905,0.3963597457770948,Clear,2024,2,19,6,Monday,False,0
1184,2024-02-19 07:39:00,London,2236,41.798109360453,High,1185,9.079556493481462,0.8454795225860237,Rain,2024,2,19,7,Monday,False,1
1185,2024-02-19 08:07:00,London,3555,26.82502318167703,Medium,1185,9.079556493481462,0.8454795225860237,Rain,2024,2,19,8,Monday,False,1
1186,2024-02-19 09:12:00,London,3943,94.15388834919477,Medium,1186,24.510962134232766,0.03685086196033557,Rain,2024,2,19,9,Monday,False,1
1187,2024-02-19 10:12:00,London,4493,77.32512469061743,Medium,1187,29.24835928770073,1.284940139684923,Rain,2024,2,19,10,Monday,False,0
1188,2024-02-19 11:04:00,London,4650,71.60052339697174,High,1188,25.231052590493096,0.13842766576466387,Rain,2024,2,19,11,Monday,False,0
1189,2024-02-19 12:24:00,London,602,73.23653845604832,Medium,1189,-2.245316885400097,0.5741334695698599,Rain,2024,2,19,12,Monday,False,0
1190,2024-02-19 13:39:00,London,4906,76.645681870884,Low,1191,15.048010642778085,0.4167366394608344,Cloudy,2024,2,19,13,Monday,False,0
1191,2024-02-19 14:39:00,London,361,13.08038940055999,Low,1192,13.506245904526189,0.4205324663269901,Clear,2024,2,19,14,Monday,False,0
1192,2024-02-19 15:50:00,London,1982,94.77452335421299,Medium,1193,34.40469166420597,1.8037237304026301,Clear,2024,2,19,15,Monday,False,0
1193,2024-02-19 16:50:00,London,4033,95.4689063629564,Low,1194,6.647114733911801,0.016282768725459328,Clear,2024,2,19,16,Monday,False,1
1194,2024-02-19 17:01:00,London,345,28.18863797737196,High,1194,6.647114733911801,0.016282768725459328,Clear,2024,2,19,17,Monday,False,1
1195,2024-02-19 18:12:00,London,1166,89.14682631919167,Low,1195,14.938022886755142,0.8627238912066175,Cloudy,2024,2,19,18,Monday,False,1
1196,2024-02-19 19:06:00,London,1779,48.86660125090899,Medium,1196,6.248440145227413,1.0446138821505009,Cloudy,2024,2,19,19,Monday,False,1
1197,2024-02-19 20:34:00,London,3433,85.17718102442892,Medium,1198,10.795238175964679,1.2819724723578234,Cloudy,2024,2,19,20,Monday,False,0
1198,2024-02-19 21:05:00,London,2260,51.803561820956745,Medium,1198,10.795238175964679,1.2819724723578234,Cloudy,2024,2,19,21,Monday,False,0
1199,2024-02-19 22:16:00,London,2588,80.80014174433596,Medium,1199,-3.2170019419687756,0.7229599316691259,Clear,2024,2,19,22,Monday,False,0
1200,2024-02-19 23:36:00,London,1810,91.98884330529563,High,1201,13.36092968578587,0.17260297142659856,Clear,2024,2,19,23,Monday,False,0
1201,2024-02-20 00:41:00,London,2361,31.053990257170828,Low,1202,16.780188016803347,0.6853488153410939,Cloudy,2024,2,20,0,Tuesday,False,0
1202,2024-02-20 01:16:00,London,2523,29.625382346330625,Medium,1202,16.780188016803347,0.6853488153410939,Cloudy,2024,2,20,1,Tuesday,False,0
1203,2024-02-20 02:45:00,London,170,46.44341478266749,Medium,1204,27.805887382977218,0.09427289823357252,Cloudy,2024,2,20,2,Tuesday,False,0
1204,2024-02-20 03:53:00,London,3189,38.40725911366747,High,1205,9.80320908445175,1.7566815679646492,Clear,2024,2,20,3,Tuesday,False,0
1205,2024-02-20 04:38:00,London,3764,62.946546823506445,High,1206,17.73359859676336,1.1395440857685304,Clear,2024,2,20,4,Tuesday,False,0
1206,2024-02-20 05:14:00,London,1038,36.31690536993757,High,1206,17.73359859676336,1.1395440857685304,Clear,2024,2,20,5,Tuesday,False,0
1207,2024-02-20 06:12:00,London,1023,79.19129033731448,High,1207,9.365769596367727,0.28417319762735416,Cloudy,2024,2,20,6,Tuesday,False,0
1208,2024-02-20 07:57:00,London,1894,55.20129448039783,Low,1209,26.207650542758305,4.133891186082967,Clear,2024,2,20,7,Tuesday,False,1
1209,2024-02-20 08:24:00,London,69,15.042654303574599,Low,1209,26.207650542758305,4.133891186082967,Clear,2024,2,20,8,Tuesday,False,1
1210,2024-02-20 09:02:00,London,2269,69.65613267456868,Low,1210,29.15806963505436,0.5274532749141067,Cloudy,2024,2,20,9,Tuesday,False,1
1211,2024-02-20 10:56:00,London,3652,11.39890329459191,Medium,1212,21.992140168195643,0.02872756858354792,Clear,2024,2,20,10,Tuesday,False,0
1212,2024-02-20 11:40:00,London,1507,39.56585469467613,High,1213,-1.6265344675689253,0.2965138587015941,Rain,2024,2,20,11,Tuesday,False,0
1213,2024-02-20 12:57:00,London,2675,16.266780565065226,Low,1214,17.011759179450014,1.135501835550087,Rain,2024,2,20,12,Tuesday,False,0
1214,2024-02-20 13:28:00,London,3263,97.89418706551999,High,1214,17.011759179450014,1.135501835550087,Rain,2024,2,20,13,Tuesday,False,0
1215,2024-02-20 14:06:00,London,2565,65.26315851516947,Medium,1215,22.62156706325163,1.2402457127295874,Cloudy,2024,2,20,14,Tuesday,False,0
1216,2024-02-20 15:04:00,London,2303,85.36664090528271,High,1216,31.569126750661475,0.5181774623971598,Clear,2024,2,20,15,Tuesday,False,0
1217,2024-02-20 16:34:00,London,4655,71.45445050234304,High,1218,8.0676816222593,0.09910234933900519,Rain,2024,2,20,16,Tuesday,False,1
1218,2024-02-20 17:29:00,London,3196,52.71545726511558,High,1218,8.0676816222593,0.09910234933900519,Rain,2024,2,20,17,Tuesday,False,1
1219,2024-02-20 18:32:00,London,2819,89.35523996038592,Low,1220,-2.9748346065506803,1.3461651236360836,Cloudy,2024,2,20,18,Tuesday,False,1
1220,2024-02-20 19:21:00,London,2559,13.695115625134374,Medium,1220,-2.9748346065506803,1.3461651236360836,Cloudy,2024,2,20,19,Tuesday,False,1
1221,2024-02-20 20:26:00,London,3842,43.224964219527635,High,1221,32.95213079415115,2.2590479187920685,Rain,2024,2,20,20,Tuesday,False,0
1222,2024-02-20 21:54:00,London,4352,31.75089005798278,Low,1223,-2.3602545297624866,1.2001700823811756,Clear,2024,2,20,21,Tuesday,False,0
1223,2024-02-20 22:04:00,London,4110,49.84741200750749,High,1223,-2.3602545297624866,1.2001700823811756,Clear,2024,2,20,22,Tuesday,False,0
1224,2024-02-20 23:18:00,London,619,95.072273057134,Medium,1224,-1.5147852035970422,0.6431044466754304,Clear,2024,2,20,23,Tuesday,False,0
1225,2024-02-21 00:52:00,London,1109,59.430227048813876,Low,1226,20.24991580006891,1.3496186105033656,Cloudy,2024,2,21,0,Wednesday,False,0
1226,2024-02-21 01:04:00,London,1325,54.722127700553585,Low,1226,20.24991580006891,1.3496186105033656,Cloudy,2024,2,21,1,Wednesday,False,0
1227,2024-02-21 02:55:00,London,1601,41.515674097813296,Medium,1228,26.502904156237094,0.13845615527023178,Rain,2024,2,21,2,Wednesday,False,0
1228,2024-02-21 03:16:00,London,3244,15.305095772048404,Low,1228,26.502904156237094,0.13845615527023178,Rain,2024,2,21,3,Wednesday,False,0
1229,2024-02-21 04:52:00,London,2242,28.232833897064527,Low,1230,10.62467836688703,1.1159324392915186,Clear,2024,2,21,4,Wednesday,False,0
1230,2024-02-21 05:15:00,London,3573,19.804101709279678,Medium,1230,10.62467836688703,1.1159324392915186,Clear,2024,2,21,5,Wednesday,False,0
1231,2024-02-21 06:23:00,London,4794,13.971332664796474,High,1231,27.13271472700982,2.6286277095427932,Clear,2024,2,21,6,Wednesday,False,0
1232,2024-02-21 07:38:00,London,4415,46.898586827597384,High,1233,31.86241666737247,0.9063113013897641,Clear,2024,2,21,7,Wednesday,False,1
1233,2024-02-21 08:11:00,London,4037,13.796935325315516,Low,1233,31.86241666737247,0.9063113013897641,Clear,2024,2,21,8,Wednesday,False,1
1234,2024-02-21 09:01:00,London,3110,98.97827825627944,Medium,1234,1.430483839122858,0.8836275864737034,Cloudy,2024,2,21,9,Wednesday,False,1
1235,2024-02-21 10:50:00,London,4157,21.959281907328737,Medium,1236,24.32402094564082,0.35045778682641654,Clear,2024,2,21,10,Wednesday,False,0
1236,2024-02-21 11:27:00,London,4780,87.313858882368,Low,1236,24.32402094564082,0.35045778682641654,Clear,2024,2,21,11,Wednesday,False,0
1237,2024-02-21 12:45:00,London,4378,23.71530457655279,Medium,1238,15.800224667347948,1.1685125726317058,Rain,2024,2,21,12,Wednesday,False,0
1238,2024-02-21 13:06:00,London,1891,80.57653284206735,High,1238,15.800224667347948,1.1685125726317058,Rain,2024,2,21,13,Wednesday,False,0
1239,2024-02-21 14:45:00,London,1681,67.75273250544595,Low,1240,8.151178641313685,0.5893950233089806,Rain,2024,2,21,14,Wednesday,False,0
1240,2024-02-21 15:55:00,London,3767,35.82285746351761,Low,1241,-2.9358464800748596,3.635025431854946,Rain,2024,2,21,15,Wednesday,False,0
1241,2024-02-21 16:47:00,London,144,87.23022303086918,Medium,1242,14.258008560930136,1.2201652189741927,Rain,2024,2,21,16,Wednesday,False,1
1242,2024-02-21 17:21:00,London,3047,42.09332930948601,Medium,1242,14.258008560930136,1.2201652189741927,Rain,2024,2,21,17,Wednesday,False,1
1243,2024-02-21 18:38:00,London,4098,36.45594826560646,High,1244,7.607070638036809,0.5574073890733616,Clear,2024,2,21,18,Wednesday,False,1
1244,2024-02-21 19:16:00,London,4102,86.64948474749349,Medium,1244,7.607070638036809,0.5574073890733616,Clear,2024,2,21,19,Wednesday,False,1
1245,2024-02-21 20:10:00,London,2267,22.6325981774174,Low,1245,5.061185731750744,0.07985299048524416,Rain,2024,2,21,20,Wednesday,False,0
1246,2024-02-21 21:57:00,London,3206,38.84899149257217,Medium,1247,-0.7955449369999235,1.0207646091854052,Cloudy,2024,2,21,21,Wednesday,False,0
1247,2024-02-21 22:21:00,London,2903,14.497835764531047,High,1247,-0.7955449369999235,1.0207646091854052,Cloudy,2024,2,21,22,Wednesday,False,0
1248,2024-02-21 23:52:00,London,4490,31.79920353222058,High,1249,0.1858300302089244,1.1938108815900208,Clear,2024,2,21,23,Wednesday,False,0
1249,2024-02-22 00:27:00,London,4287,33.66284890932171,Medium,1249,0.1858300302089244,1.1938108815900208,Clear,2024,2,22,0,Thursday,False,0
1250,2024-02-22 01:04:00,London,682,95.36799665521296,Medium,1250,25.233588073740325,2.2933908943437045,Cloudy,2024,2,22,1,Thursday,False,0
1251,2024-02-22 02:39:00,London,4887,40.156861464929506,Low,1252,29.375921340937325,0.4480780231931013,Rain,2024,2,22,2,Thursday,False,0
1252,2024-02-22 03:20:00,London,96,43.77088388633081,High,1252,29.375921340937325,0.4480780231931013,Rain,2024,2,22,3,Thursday,False,0
1253,2024-02-22 04:14:00,London,1944,84.10045527666702,Medium,1253,31.25592925330097,0.8158272191319341,Clear,2024,2,22,4,Thursday,False,0
1254,2024-02-22 05:57:00,London,301,60.76014209084951,High,1255,18.523430361346676,1.3914500376589576,Cloudy,2024,2,22,5,Thursday,False,0
1255,2024-02-22 06:50:00,London,2593,24.669426336736862,Low,1256,-0.6301341469025257,0.059082156769322484,Clear,2024,2,22,6,Thursday,False,0
1256,2024-02-22 07:19:00,London,3051,87.5496752954852,High,1256,-0.6301341469025257,0.059082156769322484,Clear,2024,2,22,7,Thursday,False,1
1257,2024-02-22 08:41:00,London,1585,31.521808664913614,Low,1258,33.56448083498048,1.306621018896181,Rain,2024,2,22,8,Thursday,False,1
1258,2024-02-22 09:14:00,London,3419,75.1838976599372,Low,1258,33.56448083498048,1.306621018896181,Rain,2024,2,22,9,Thursday,False,1
1259,2024-02-22 10:18:00,London,1870,61.06653691782677,Medium,1259,31.628211807257017,0.3119297538257491,Clear,2024,2,22,10,Thursday,False,0
1260,2024-02-22 11:29:00,London,2213,18.815502237887316,High,1260,-4.998826356114177,0.06504199261932142,Clear,2024,2,22,11,Thursday,False,0
1261,2024-02-22 12:49:00,London,592,78.97318410658674,Medium,1262,34.483660142093896,0.5674066337768281,Rain,2024,2,22,12,Thursday,False,0
1262,2024-02-22 13:45:00,London,4605,21.678585321240302,Medium,1263,33.822934670805125,1.5698622285628645,Clear,2024,2,22,13,Thursday,False,0
1263,2024-02-22 14:38:00,London,3590,30.856219685137003,Medium,1264,30.23538157498905,0.9634512342595841,Clear,2024,2,22,14,Thursday,False,0
1264,2024-02-22 15:50:00,London,2322,25.55039510801383,Medium,1265,23.315064213651926,0.04551570024435633,Clear,2024,2,22,15,Thursday,False,0
1265,2024-02-22 16:00:00,London,254,47.90000461971709,High,1265,23.315064213651926,0.04551570024435633,Clear,2024,2,22,16,Thursday,False,1
1266,2024-02-22 17:53:00,London,2399,21.89103033379041,Medium,1267,12.16490456974542,0.5302256258447717,Cloudy,2024,2,22,17,Thursday,False,1
1267,2024-02-22 18:51:00,London,1793,54.41210201610829,Low,1268,5.81880604214739,0.047272443387347984,Clear,2024,2,22,18,Thursday,False,1
1268,2024-02-22 19:42:00,London,4642,95.62626896601759,High,1269,13.376419030411185,1.4624837976297238,Cloudy,2024,2,22,19,Thursday,False,1
1269,2024-02-22 20:51:00,London,1881,89.49560900946855,High,1270,-4.517525870916934,0.23900621596031932,Clear,2024,2,22,20,Thursday,False,0
1270,2024-02-22 21:17:00,London,4296,93.42870108616778,High,1270,-4.517525870916934,0.23900621596031932,Clear,2024,2,22,21,Thursday,False,0
1271,2024-02-22 22:26:00,London,3042,17.11919767079149,High,1271,3.0122579139501404,0.3176452671764709,Clear,2024,2,22,22,Thursday,False,0
1272,2024-02-22 23:44:00,London,1811,80.31632510491352,Low,1273,25.30049364597744,0.388757257867222,Cloudy,2024,2,22,23,Thursday,False,0
1273,2024-02-23 00:19:00,London,686,70.67069967673912,High,1273,25.30049364597744,0.388757257867222,Cloudy,2024,2,23,0,Friday,False,0
1274,2024-02-23 01:31:00,London,4715,63.859635324125584,Medium,1275,-3.8653568820018025,2.6307639448346682,Rain,2024,2,23,1,Friday,False,0
1275,2024-02-23 02:01:00,London,2489,15.884170779879497,Low,1275,-3.8653568820018025,2.6307639448346682,Rain,2024,2,23,2,Friday,False,0
1276,2024-02-23 03:22:00,London,1206,81.43768601985191,High,1276,3.2373578650574366,0.5571294587503701,Rain,2024,2,23,3,Friday,False,0
1277,2024-02-23 04:19:00,London,347,13.375489136881967,Low,1277,21.571484434126162,1.4252146341475345,Clear,2024,2,23,4,Friday,False,0
1278,2024-02-23 05:53:00,London,4602,89.81714756846289,Medium,1279,17.23922068511021,3.809031089948106,Cloudy,2024,2,23,5,Friday,False,0
1279,2024-02-23 06:45:00,London,1881,81.21500349414207,High,1280,10.29364463871659,0.9963328342415917,Cloudy,2024,2,23,6,Friday,False,0
1280,2024-02-23 07:10:00,London,1313,78.65549066260269,Low,1280,10.29364463871659,0.9963328342415917,Cloudy,2024,2,23,7,Friday,False,1
1281,2024-02-23 08:17:00,London,4942,71.43579061735205,Medium,1281,12.885508451055294,0.04417972306652371,Clear,2024,2,23,8,Friday,False,1
1282,2024-02-23 09:13:00,London,3907,59.52823569161728,Low,1282,29.985697139967378,0.06454804463563325,Clear,2024,2,23,9,Friday,False,1
1283,2024-02-23 10:31:00,London,1092,34.692160775161646,Low,1284,20.82333782624645,0.07863968007485216,Clear,2024,2,23,10,Friday,False,0
1284,2024-02-23 11:02:00,London,573,79.37761036632895,Low,1284,20.82333782624645,0.07863968007485216,Clear,2024,2,23,11,Friday,False,0
1285,2024-02-23 12:26:00,London,362,27.039861866421955,High,1285,-3.9937966942821923,3.1949392792530187,Cloudy,2024,2,23,12,Friday,False,0
1286,2024-02-23 13:38:00,London,1820,35.25709769684473,High,1287,7.689726655224209,0.18091794844419595,Clear,2024,2,23,13,Friday,False,0
1287,2024-02-23 14:01:00,London,219,13.561406884426699,High,1287,7.689726655224209,0.18091794844419595,Clear,2024,2,23,14,Friday,False,0
1288,2024-02-23 15:51:00,London,4487,71.58657475640038,Medium,1289,-3.1541039755474376,0.03367421663726095,Rain,2024,2,23,15,Friday,False,0
1289,2024-02-23 16:50:00,London,1875,50.48860446422333,Medium,1290,26.51857471942389,2.69779964362591,Cloudy,2024,2,23,16,Friday,False,1
1290,2024-02-23 17:43:00,London,2217,43.01698818408208,Low,1291,14.926125257951224,0.2728429250421702,Cloudy,2024,2,23,17,Friday,False,1
1291,2024-02-23 18:34:00,London,2478,46.26453948947367,Low,1292,32.706359454867226,0.12805480372490927,Clear,2024,2,23,18,Friday,False,1
1292,2024-02-23 19:56:00,London,1582,59.52231981762519,Low,1293,-3.2729542921672294,0.041783627705268646,Clear,2024,2,23,19,Friday,False,1
1293,2024-02-23 20:23:00,London,3683,26.309959937102487,Medium,1293,-3.2729542921672294,0.041783627705268646,Clear,2024,2,23,20,Friday,False,0
1294,2024-02-23 21:05:00,London,3817,84.35908354681803,High,1294,10.017999012723791,0.5211625979174296,Cloudy,2024,2,23,21,Friday,False,0
1295,2024-02-23 22:28:00,London,830,33.02186690504348,High,1295,16.513299004120007,1.7442921498133979,Rain,2024,2,23,22,Friday,False,0
1296,2024-02-23 23:38:00,London,203,31.597504735773697,Medium,1297,18.54661359115535,2.1265836564869742,Clear,2024,2,23,23,Friday,False,0
1297,2024-02-24 00:39:00,London,1752,25.71264190837524,Low,1298,18.68078691655741,1.447469385012899,Cloudy,2024,2,24,0,Saturday,True,0
1298,2024-02-24 01:57:00,London,486,23.199826363551757,Medium,1299,21.81352599544432,1.8738402145825444,Rain,2024,2,24,1,Saturday,True,0
1299,2024-02-24 02:49:00,London,3338,94.85037284166668,Low,1300,11.404889640362935,0.1023186223393987,Rain,2024,2,24,2,Saturday,True,0
1300,2024-02-24 03:27:00,London,1961,67.25594847206744,High,1300,11.404889640362935,0.1023186223393987,Rain,2024,2,24,3,Saturday,True,0
1301,2024-02-24 04:37:00,London,3660,11.477110317543005,Low,1302,3.1302654441567412,0.9821548763948668,Rain,2024,2,24,4,Saturday,True,0
1302,2024-02-24 05:26:00,London,1555,72.36859311357608,Medium,1302,3.1302654441567412,0.9821548763948668,Rain,2024,2,24,5,Saturday,True,0
1303,2024-02-24 06:40:00,London,3686,11.705416870153456,Low,1304,1.8681523503087272,1.0314111493665472,Rain,2024,2,24,6,Saturday,True,0
1304,2024-02-24 07:29:00,London,1025,47.67908256896122,Low,1304,1.8681523503087272,1.0314111493665472,Rain,2024,2,24,7,Saturday,True,1
1305,2024-02-24 08:57:00,London,3859,95.89385007674761,Low,1306,3.9175553878866953,1.4260525397619097,Cloudy,2024,2,24,8,Saturday,True,1
1306,2024-02-24 09:04:00,London,4943,67.77840681770743,Low,1306,3.9175553878866953,1.4260525397619097,Cloudy,2024,2,24,9,Saturday,True,1
1307,2024-02-24 10:41:00,London,3107,75.92917476455871,Medium,1308,9.241755100217372,0.1026122667542368,Clear,2024,2,24,10,Saturday,True,0
1308,2024-02-24 11:08:00,London,3639,23.22723231973724,Medium,1308,9.241755100217372,0.1026122667542368,Clear,2024,2,24,11,Saturday,True,0
1309,2024-02-24 12:20:00,London,2323,61.27865148047119,Medium,1309,1.5387759561652414,0.26471249581518286,Clear,2024,2,24,12,Saturday,True,0
1310,2024-02-24 13:00:00,London,4265,53.975908830677845,Medium,1310,16.26573494180942,0.04031684089367759,Clear,2024,2,24,13,Saturday,True,0
1311,2024-02-24 14:12:00,London,902,50.06457032837643,Low,1311,32.28074405915761,2.191459341118626,Cloudy,2024,2,24,14,Saturday,True,0
1312,2024-02-24 15:05:00,London,4021,94.92174739323245,High,1312,31.571795187120273,0.1047454197320852,Rain,2024,2,24,15,Saturday,True,0
1313,2024-02-24 16:25:00,London,596,81.01517876487044,Medium,1313,1.1565518118794982,1.4197730331475351,Rain,2024,2,24,16,Saturday,True,1
1314,2024-02-24 17:37:00,London,328,50.43283523710412,Medium,1315,-4.813380937501157,2.100494342137054,Clear,2024,2,24,17,Saturday,True,1
1315,2024-02-24 18:35:00,London,2072,16.172627395552087,Medium,1316,31.728175731161215,0.3851078481571843,Clear,2024,2,24,18,Saturday,True,1
1316,2024-02-24 19:15:00,London,3550,22.726591318808495,Medium,1316,31.728175731161215,0.3851078481571843,Clear,2024,2,24,19,Saturday,True,1
1317,2024-02-24 20:40:00,London,2141,18.280578268868616,Low,1318,21.95489248697885,0.27181364478842956,Rain,2024,2,24,20,Saturday,True,0
1318,2024-02-24 21:56:00,London,2436,53.47237535354401,Medium,1319,9.268498670605844,0.27136070342047725,Rain,2024,2,24,21,Saturday,True,0
1319,2024-02-24 22:55:00,London,1257,25.354176093626016,Medium,1320,28.88628804761111,0.1073355479049164,Rain,2024,2,24,22,Saturday,True,0
1320,2024-02-24 23:46:00,London,3459,51.28911029449104,High,1321,34.0541425195144,0.9826801364513007,Clear,2024,2,24,23,Saturday,True,0
1321,2024-02-25 00:17:00,London,4773,55.16075462377523,High,1321,34.0541425195144,0.9826801364513007,Clear,2024,2,25,0,Sunday,True,0
1322,2024-02-25 01:31:00,London,3712,30.155863456557668,Medium,1323,3.666641828713445,0.7257743076515487,Rain,2024,2,25,1,Sunday,True,0
1323,2024-02-25 02:23:00,London,4542,87.12208286043413,Low,1323,3.666641828713445,0.7257743076515487,Rain,2024,2,25,2,Sunday,True,0
1324,2024-02-25 03:46:00,London,2342,81.12001171572857,Low,1325,22.751213485334958,0.6562662481953202,Rain,2024,2,25,3,Sunday,True,0
1325,2024-02-25 04:20:00,London,474,15.177749457228849,Medium,1325,22.751213485334958,0.6562662481953202,Rain,2024,2,25,4,Sunday,True,0
1326,2024-02-25 05:20:00,London,4380,85.58578666512147,High,1326,20.294177950442148,0.41877841754765266,Clear,2024,2,25,5,Sunday,True,0
1327,2024-02-25 06:32:00,London,1658,79.15514789674468,Medium,1328,11.637475685061588,0.30044141343169717,Clear,2024,2,25,6,Sunday,True,0
1328,2024-02-25 07:17:00,London,3872,97.20320029236134,High,1328,11.637475685061588,0.30044141343169717,Clear,2024,2,25,7,Sunday,True,1
